"summons_key";"summons_date";"offense_description";"age_group";"sex";"race";"jurisdiction_code";"boro";"precinct_of_occur";"x_coordinate_cd";"y_coordinate_cd";"latitude";"longitude";"law_section_number";"law_description";"summons_category_type";"year"
193229475;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"WHITE HISPANIC";"2";"NEW YORK";7;989687;200429;"40.716814588000034";"-73.980388216999984";"221.05";"Penal Law";"MARIJUANA";2019
193238552;"2019-02-05 00:00:00";"TRESPASS";"25-44";"M";"WHITE HISPANIC";"0";"QUEENS";103;1044672;197859;"40.709555918000035";"-73.782060896999951";"140.05";"Penal Law";"TRESPASS";2019
193205797;"2019-02-05 00:00:00";"OTHER ADMIN CODE";"45-64";"M";"WHITE HISPANIC";"0";"BRONX";46;1011330;249447;"40.851316088000033";"-73.902116522999961";"9999";"Administrative Code";"OTHER ADMIN CODE";2019
193435851;"2019-02-05 00:00:00";"DISCON: OBSTRUCT VEHICLE";"18-24";"M";"BLACK";"0";"BROOKLYN";67;1001862;171352;"40.636988940000037";"-73.936544567999988";"240.205B";"Penal Law";"DISORDERLY CONDUCT";2019
193206555;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";63;1004271;164762;"40.618895663000046";"-73.927884375999952";"221.05";"Penal Law";"MARIJUANA";2019
193199296;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"45-64";"M";"BLACK HISPANIC";"0";"NEW YORK";33;1000884;243785;"40.835801415000049";"-73.939889265999966";"221.05";"Penal Law";"MARIJUANA";2019
193196686;"2019-02-05 00:00:00";"DISCON: CREATE HAZARDOUS CONDITION";"25-44";"M";"ASIAN / PACIFIC ISLANDER";"0";"NEW YORK";14;987466;215861;"40.759172699000032";"-73.988392792999946";"240.20-7";"Penal Law";"DISORDERLY CONDUCT";2019
193185012;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"QUEENS";113;1048737;189748;"40.687264495000079";"-73.767476274999979";"221.05";"Penal Law";"MARIJUANA";2019
193179117;"2019-02-05 00:00:00";"ONE WAY STREET";"18-24";"M";"ASIAN / PACIFIC ISLANDER";"0";"NEW YORK";18;987657;216201;"40.760105841000041";"-73.987703176999958";"1127";"VTL";"VTL";2019
193356846;"2019-02-05 00:00:00";"LITTERING";"25-44";"F";"BLACK";"0";"BRONX";41;1014985;237377;"40.818175478000057";"-73.888960265999970";"16-118";"Administrative Code";"LITTERING";2019
193367804;"2019-02-05 00:00:00";"CONSUMPTION OF ALCOHOL";"18-24";"M";"BLACK";"2";"NEW YORK";23;1000531;229408;"40.796341237000036";"-73.941199815999937";"10-125";"Administrative Code";"ALCOHOL";2019
193205805;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK HISPANIC";"0";"BRONX";44;1006534;241463;"40.829415746000052";"-73.919478937999941";"221.05";"Penal Law";"MARIJUANA";2019
193206543;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK HISPANIC";"0";"BRONX";46;1010820;250782;"40.854981815000031";"-73.903954705999979";"221.05";"Penal Law";"MARIJUANA";2019
193205804;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"NEW YORK";14;987608;215185;"40.757317199000056";"-73.987880559999951";"221.05";"Penal Law";"MARIJUANA";2019
193401630;"2019-02-05 00:00:00";"POSS. OF KNIFE";"25-44";"M";"BLACK";"0";"BROOKLYN";79;999507;190206;"40.688743368000075";"-73.944987080999965";"10-133";"Administrative Code";"KNIFE";2019
193185008;"2019-02-05 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"18-24";"M";"BLACK";"0";"BROOKLYN";68;978166;171513;"40.637446268000076";"-74.021922531999962";"19-506";"Administrative Code";"TLC";2019
193170236;"2019-02-05 00:00:00";"CONSUMPTION OF ALCOHOL";"45-64";"M";"WHITE HISPANIC";"0";"BROOKLYN";77;996562;185999;"40.677200697000046";"-73.955613976999985";"10-125";"Administrative Code";"ALCOHOL";2019
193226421;"2019-02-05 00:00:00";"TRESPASS";"<18";"M";"BLACK";"0";"BROOKLYN";71;1003939;181925;"40.666005148000067";"-73.929030177999948";"140.05";"Penal Law";"TRESPASS";2019
193206518;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"F";"BLACK HISPANIC";"0";"BRONX";46;1010979;250553;"40.854352798000036";"-73.903380856999945";"221.05";"Penal Law";"MARIJUANA";2019
193206090;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"BROOKLYN";69;1012787;176018;"40.649767642000029";"-73.897161564999976";"221.05";"Penal Law";"MARIJUANA";2019
193213590;"2019-02-05 00:00:00";"OTHER TRAFFIC REG";"25-44";"M";"WHITE HISPANIC";"0";"NEW YORK";14;987472;214939;"40.756642042000067";"-73.988371576999953";"9999";"ABC";"OTHER ABC";2019
193199303;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"0";"NEW YORK";26;998129;235770;"40.813807276000034";"-73.949861898999984";"221.05";"Penal Law";"MARIJUANA";2019
193206094;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"QUEENS";110;1024173;207923;"40.737295366000069";"-73.855940380999982";"221.05";"Penal Law";"MARIJUANA";2019
193226422;"2019-02-05 00:00:00";"TRESPASS";"<18";"M";"BLACK";"0";"BROOKLYN";71;1003939;181925;"40.666005148000067";"-73.929030177999948";"140.05";"Penal Law";"TRESPASS";2019
193206544;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";47;1023563;260040;"40.880344634000039";"-73.857836338999959";"221.05";"Penal Law";"MARIJUANA";2019
193185003;"2019-02-05 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";49;1023622;253318;"40.861894559000064";"-73.857662479999988";"221.05";"Penal Law";"MARIJUANA";2019
193179116;"2019-02-05 00:00:00";"ONE WAY STREET";"45-64";"M";"ASIAN / PACIFIC ISLANDER";"0";"NEW YORK";18;987657;216201;"40.760105841000041";"-73.987703176999958";"1127";"VTL";"VTL";2019
193465294;"2019-02-12 00:00:00";"IDLING OF VEHICLE";"45-64";"M";"WHITE";"0";"BROOKLYN";60;987552;152869;"40.586273794000078";"-73.988113211999973";"24-163";"Administrative Code";"TLC";2019
193478564;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998767;169858;"40.632893841000055";"-73.947699209999939";"19-507";"Administrative Code";"TLC";2019
193478567;"2019-02-12 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998767;169858;"40.632893841000055";"-73.947699209999939";"19-506";"Administrative Code";"TLC";2019
193490579;"2019-02-12 00:00:00";"OTHER TRANSIT REG";"25-44";"M";"WHITE HISPANIC";"1";"BRONX";42;1015308;244373;"40.837376359000075";"-73.887760928999967";"9999";"ABC";"OTHER ABC";2019
193497836;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"BROOKLYN";94;994565;201621;"40.720082000000048";"-73.962789676999989";"221.05";"Penal Law";"MARIJUANA";2019
193475602;"2019-02-12 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-506";"Administrative Code";"TLC";2019
193487066;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"QUEENS";103;1040919;196773;"40.706599944000061";"-73.795606956999961";"221.05";"Penal Law";"MARIJUANA";2019
193475636;"2019-02-12 00:00:00";"PICK UP FROM BUS STOP";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"145-6";"Tax Law";"TLC";2019
193478551;"2019-02-12 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-506";"Administrative Code";"TLC";2019
193484146;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK";"0";"STATEN ISLAND";121;944870;170420;"40.634360764000064";"-74.141883918999952";"221.05";"Penal Law";"MARIJUANA";2019
193503597;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"0";"STATEN ISLAND";120;960524;170934;"40.635827348000078";"-74.085485867999978";"221.05";"Penal Law";"MARIJUANA";2019
193475604;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK";"0";"BROOKLYN";70;995363;175108;"40.647308892000069";"-73.959954582999956";"221.05";"Penal Law";"MARIJUANA";2019
193493864;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BROOKLYN";75;1017036;183890;"40.671359820000077";"-73.881811022999955";"221.05";"Penal Law";"MARIJUANA";2019
193500007;"2019-02-12 00:00:00";"TRESPASS";"45-64";"M";"BLACK";"0";"BRONX";44;1007174;239543;"40.824144257000057";"-73.917172878999963";"140.05";"Penal Law";"TRESPASS";2019
193501691;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"45-64";"F";"BLACK HISPANIC";"0";"BRONX";44;1010025;246298;"40.842676920000031";"-73.906845751999981";"221.05";"Penal Law";"MARIJUANA";2019
193462402;"2019-02-12 00:00:00";"DISORDERLY CONDUCT";"25-44";"F";"WHITE HISPANIC";"0";"BROOKLYN";81;1004353;191619;"40.692612047000068";"-73.927508950999936";"240.20";"Penal Law";"DISORDERLY CONDUCT";2019
193535453;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-507";"Administrative Code";"TLC";2019
193475606;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-507";"Administrative Code";"TLC";2019
193503471;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"F";"WHITE HISPANIC";"0";"NEW YORK";6;983833;205178;"40.729851106000069";"-74.001506012999982";"221.05";"Penal Law";"MARIJUANA";2019
193462404;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"25-44";"M";"BLACK";"0";"BROOKLYN";63;1004550;164785;"40.618958158000055";"-73.926879328999973";"19-507";"Administrative Code";"TLC";2019
193892606;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"45-64";"M";"WHITE HISPANIC";"2";"NEW YORK";23;1000069;230107;"40.798260642000059";"-73.942866761999937";"221.05";"Penal Law";"MARIJUANA";2019
193526955;"2019-02-12 00:00:00";"TRESPASS";"45-64";"F";"BLACK";"0";"BRONX";44;1007174;239543;"40.824144257000057";"-73.917172878999963";"140.05";"Penal Law";"TRESPASS";2019
193495990;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BROOKLYN";75;1017036;183890;"40.671359820000077";"-73.881811022999955";"221.05";"Penal Law";"MARIJUANA";2019
193462073;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"0";"QUEENS";112;1026785;203046;"40.723897037000029";"-73.846545895999952";"221.05";"Penal Law";"MARIJUANA";2019
193503469;"2019-02-12 00:00:00";"RECKLESS DRIVING";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";46;1006189;249745;"40.852148280000051";"-73.920698490999939";"1212";"VTL";"VTL";2019
193501693;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK";"0";"BRONX";44;1006490;244533;"40.837842121000051";"-73.919627751999940";"221.05";"Penal Law";"MARIJUANA";2019
193503606;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"BROOKLYN";70;995387;178144;"40.655642023000041";"-73.959863083999949";"221.05";"Penal Law";"MARIJUANA";2019
193475635;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK";"0";"BROOKLYN";70;995363;175108;"40.647308892000069";"-73.959954582999956";"221.05";"Penal Law";"MARIJUANA";2019
193512392;"2019-02-12 00:00:00";"TRESPASS";"25-44";"M";"BLACK";"2";"BRONX";40;1007373;232752;"40.805504347000067";"-73.916477251999936";"140.05";"Penal Law";"TRESPASS";2019
193475605;"2019-02-12 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-506";"Administrative Code";"TLC";2019
193475600;"2019-02-12 00:00:00";"UNLICENSED VEHICLE FOR HIRE";"65+";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-506";"Administrative Code";"TLC";2019
193501690;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"BROOKLYN";70;994496;175887;"40.649448124000060";"-73.963077725999938";"19-507";"Administrative Code";"TLC";2019
193490582;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";44;1006964;245292;"40.839924148000080";"-73.917912181999952";"221.05";"Penal Law";"MARIJUANA";2019
193512389;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"QUEENS";101;1052307;160090;"40.605833272000041";"-73.754902960999971";"19-507";"Administrative Code";"TLC";2019
193475637;"2019-02-12 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"BROOKLYN";70;998280;170449;"40.634516795000025";"-73.949452556999972";"19-507";"Administrative Code";"TLC";2019
193478568;"2019-02-12 00:00:00";"PICK UP FROM BUS STOP";"25-44";"M";"BLACK";"0";"BROOKLYN";70;998767;169858;"40.632893841000055";"-73.947699209999939";"145-6";"Tax Law";"TLC";2019
193515676;"2019-02-12 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"NEW YORK";34;1005517;255164;"40.867023448000054";"-73.923110376999944";"221.05";"Penal Law";"MARIJUANA";2019
193500008;"2019-02-12 00:00:00";"TRESPASS";"18-24";"F";"BLACK HISPANIC";"0";"BRONX";44;1007174;239543;"40.824144257000057";"-73.917172878999963";"140.05";"Penal Law";"TRESPASS";2019
193773778;"2019-02-19 00:00:00";"OTHER TRANSIT REG";"25-44";"M";"BLACK";"1";"NEW YORK";10;984669;210807;"40.745301320000067";"-73.998489316999951";"9999";"ABC";"OTHER ABC";2019
193734866;"2019-02-19 00:00:00";"DISCON: FIGHTING";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";52;1014730;253814;"40.863291107000066";"-73.889806841999984";"240.20-1";"Penal Law";"DISORDERLY CONDUCT";2019
193773176;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE";"0";"BRONX";52;1019758;259418;"40.878653566000025";"-73.871599396999954";"221.05";"Penal Law";"MARIJUANA";2019
193787217;"2019-02-19 00:00:00";"JAYWALKING";"25-44";"M";"BLACK";"2";"BRONX";44;1006688;240122;"40.825734695000051";"-73.918926947999978";"4-04";"Traffic Regs";"TRAFFIC REGS";2019
193755383;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK HISPANIC";"2";"BRONX";42;1009394;242828;"40.833154599000068";"-73.909139310999933";"221.05";"Penal Law";"MARIJUANA";2019
193773768;"2019-02-19 00:00:00";"OTHER ADMIN CODE";"25-44";"F";"WHITE HISPANIC";"2";"BROOKLYN";90;1000829;195754;"40.703968961000044";"-73.940206501999967";"9999";"Administrative Code";"OTHER ADMIN CODE";2019
193773173;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE";"0";"STATEN ISLAND";122;948497;145106;"40.564894408000043";"-74.128682211999944";"221.05";"Penal Law";"MARIJUANA";2019
193784082;"2019-02-19 00:00:00";"UNINSURED VEHICLE";"25-44";"M";"BLACK";"0";"BRONX";49;1027434;251387;"40.856576728000050";"-73.843893677999972";"319";"VTL";"VTL";2019
193773457;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"WHITE HISPANIC";"0";"BRONX";41;1013623;238400;"40.820987957000057";"-73.893876494999972";"221.05";"Penal Law";"MARIJUANA";2019
193743744;"2019-02-19 00:00:00";"RED LIGHT (DISOBEY)";"18-24";"M";"WHITE HISPANIC";"0";"NEW YORK";18;987595;216089;"40.759798453000030";"-73.987927034999984";"1111";"VTL";"VTL";2019
193782689;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE HISPANIC";"0";"BROOKLYN";75;1018585;190076;"40.688333102000058";"-73.876195515999939";"221.05";"Penal Law";"MARIJUANA";2019
193773178;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"BRONX";44;1003363;242374;"40.831923610000047";"-73.930934642999944";"221.05";"Penal Law";"MARIJUANA";2019
194044577;"2019-02-19 00:00:00";"RECKLESS DRIVING";"18-24";"F";"BLACK HISPANIC";"0";"BRONX";44;1006557;239442;"40.823868620000042";"-73.919402546999947";"1212";"VTL";"VTL";2019
193743748;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";47;1023444;263110;"40.888771343000030";"-73.858248705999983";"221.05";"Penal Law";"MARIJUANA";2019
193926928;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"BRONX";41;1018507;232590;"40.805023549000055";"-73.876260225999943";"221.05";"Penal Law";"MARIJUANA";2019
193769357;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BRONX";44;1006823;243052;"40.833776359000069";"-73.918429298999968";"221.05";"Penal Law";"MARIJUANA";2019
193787214;"2019-02-19 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"2";"BRONX";42;1010859;241026;"40.828204336000056";"-73.903852434999976";"221.05";"Penal Law";"MARIJUANA";2019
193785127;"2019-02-19 00:00:00";"RECKLESS DRIVING";"25-44";"M";"BLACK";"0";"BROOKLYN";75;1013376;181426;"40.664609490000032";"-73.895015607999937";"1212";"VTL";"VTL";2019
194044437;"2019-02-26 00:00:00";"BOX CUTTER";"18-24";"M";"BLACK";"0";"QUEENS";107;1040541;199261;"40.713431311000079";"-73.796949526999981";"10-134";"Administrative Code";"KNIFE";2019
194087975;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"2";"NEW YORK";25;1001769;234797;"40.811130194000043";"-73.936714505999987";"221.05";"Penal Law";"MARIJUANA";2019
194026811;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"WHITE HISPANIC";"0";"NEW YORK";30;996329;238263;"40.820652506000044";"-73.956360127999972";"221.05";"Penal Law";"MARIJUANA";2019
194027280;"2019-02-26 00:00:00";"OTHER TRANSIT REG";"25-44";"M";"WHITE HISPANIC";"1";"NEW YORK";10;984669;210807;"40.745301320000067";"-73.998489316999951";"9999";"ABC";"OTHER ABC";2019
193995520;"2019-02-26 00:00:00";"FEDERAL MOTOR VEH. SAFETY REG";"25-44";"M";"WHITE";"0";"NEW YORK";7;988082;200814;"40.717872161000059";"-73.986177814999962";"CFR 49";"NYS Transportation";"NYS TRANS";2019
194077909;"2019-02-26 00:00:00";"RECKLESS DRIVING";"25-44";"M";"WHITE";"0";"QUEENS";105;1059866;209254;"40.740715478000027";"-73.727128827999934";"1212";"VTL";"VTL";2019
194027070;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"F";"BLACK";"1";"NEW YORK";18;990946;216319;"40.760427842000070";"-73.975830732999952";"221.05";"Penal Law";"MARIJUANA";2019
194035300;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"BLACK";"0";"BROOKLYN";67;998590;177084;"40.652727946000027";"-73.948321552999971";"221.05";"Penal Law";"MARIJUANA";2019
194027276;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"2";"BRONX";40;1004904;234287;"40.809723613000074";"-73.925390971999946";"221.05";"Penal Law";"MARIJUANA";2019
194031729;"2019-02-26 00:00:00";"JAYWALKING";"<18";"M";"WHITE HISPANIC";"0";"BROOKLYN";71;997921;180308;"40.661578178000070";"-73.950726023999948";"4-04";"Traffic Regs";"TRAFFIC REGS";2019
194026553;"2019-02-26 00:00:00";"RECKLESS DRIVING";"25-44";"M";"BLACK";"0";"BROOKLYN";61;1003074;154411;"40.590486905000034";"-73.932224899999937";"1212";"VTL";"VTL";2019
194024200;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"<18";"M";"BLACK";"0";"BROOKLYN";67;1003257;177086;"40.652724649000049";"-73.931502162999948";"221.05";"Penal Law";"MARIJUANA";2019
194454775;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"BRONX";44;1003954;242258;"40.831603926000071";"-73.928799345999948";"221.05";"Penal Law";"MARIJUANA";2019
194089273;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"25-44";"M";"WHITE";"0";"STATEN ISLAND";123;930065;127048;"40.515235228000051";"-74.194877157999940";"221.05";"Penal Law";"MARIJUANA";2019
194044472;"2019-02-26 00:00:00";"OBSTRUCTED VIEW OF PREMISE";"45-64";"F";"BLACK HISPANIC";"0";"NEW YORK";34;1006605;254113;"40.864136085000041";"-73.919180209999979";"106-9";"ABC";"ABC";2019
194089277;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"45-64";"F";"BLACK";"2";"NEW YORK";25;1001769;234797;"40.811130194000043";"-73.936714505999987";"221.05";"Penal Law";"MARIJUANA";2019
194017380;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"0";"BROOKLYN";69;1012580;172896;"40.641199094000058";"-73.897920647999968";"221.05";"Penal Law";"MARIJUANA";2019
194044483;"2019-02-26 00:00:00";"OTHER ADMIN CODE";"45-64";"F";"BLACK HISPANIC";"0";"NEW YORK";34;1006605;254113;"40.864136085000041";"-73.919180209999979";"9999";"Administrative Code";"OTHER ADMIN CODE";2019
194050416;"2019-02-26 00:00:00";"POSS. OF KNIFE";"<18";"M";"BLACK";"0";"QUEENS";112;1027076;204972;"40.729182027000036";"-73.845483786999978";"10-133";"Administrative Code";"KNIFE";2019
194044467;"2019-02-26 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"M";"BLACK";"0";"STATEN ISLAND";120;961058;173430;"40.642679747000045";"-74.083570454999972";"221.05";"Penal Law";"MARIJUANA";2019
193995519;"2019-02-26 00:00:00";"OTHER TRAFFIC REG";"25-44";"M";"WHITE";"0";"NEW YORK";7;988082;200814;"40.717872161000059";"-73.986177814999962";"9999";"ABC";"OTHER ABC";2019
194026814;"2019-02-26 00:00:00";"IDLING OF VEHICLE";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";46;1008176;249832;"40.852381909000030";"-73.913515770999936";"24-163";"Administrative Code";"TLC";2019
193984611;"2019-02-26 00:00:00";"ACCEPT ON HAIL";"45-64";"M";"BLACK";"0";"BROOKLYN";77;1003358;182945;"40.668806093000057";"-73.931121566999934";"19-507";"Administrative Code";"TLC";2019
194308096;"2019-03-05 00:00:00";"RECKLESS DRIVING";"25-44";"M";"BLACK";"0";"BROOKLYN";75;1013920;178836;"40.657498709000038";"-73.893066135999959";"1212";"VTL";"VTL";2019
194305259;"2019-03-05 00:00:00";"RECKLESS DRIVING";"25-44";"M";"WHITE";"0";"BROOKLYN";90;993461;198179;"40.710635750000051";"-73.966777108999963";"1212";"VTL";"VTL";2019
194336885;"2019-03-05 00:00:00";"TRESPASS";"25-44";"M";"WHITE HISPANIC";"0";"BRONX";46;1009581;248398;"40.848442086000034";"-73.908442517999958";"140.05";"Penal Law";"TRESPASS";2019
194305260;"2019-03-05 00:00:00";"TRESPASS";"45-64";"F";"WHITE HISPANIC";"0";"QUEENS";111;1056808;214666;"40.755595610000057";"-73.738105661999953";"140.05";"Penal Law";"TRESPASS";2019
194866791;"2019-03-05 00:00:00";"IDLING OF VEHICLE";"25-44";"M";"WHITE";"0";"QUEENS";114;1008750;221802;"40.775445841000078";"-73.911543237999979";"24-163";"Administrative Code";"TLC";2019
194315282;"2019-03-05 00:00:00";"MARIJUANA, POSSESSION OF";"18-24";"F";"BLACK";"0";"BROOKLYN";70;994496;175887;"40.649448124000060";"-73.963077725999938";"221.05";"Penal Law";"MARIJUANA";2019
